Week Ending Date,Geographic aggregation,Hospital Reporting Days,Percent Hospital Reporting Days,Number Hospitals Reporting Adult COVID-19 Admissions,Number Hospitals Reporting Pediatric COVID-19 Admissions,Number Hospitals Reporting Influenza Admissions,Number Hospitals Reporting Prevalent Influenza Hospitalizations,Number Hospitals Reporting Hospitalized Influenza ICU Patients,Number Hospitals Reporting Inpatient Beds,Number Hospitals Reporting ICU Beds,Number Hospitals Reporting Inpatient Beds Occupied,Number Hospitals Reporting ICU Beds Occupied,Number Hospitals Reporting Percent Inpatient Bed Occupancy,Number Hospitals Reporting Percent ICU Bed Occupancy,Number Hospitals Reporting Percent COVID-19 Inpatient Bed Occupancy,Number Hospitals Reporting Percent Influenza Inpatient Bed Occupancy,Number Hospitals Reporting Percent COVID-19 ICU Bed Occupancy,Number Hospitals Reporting Percent Influenza ICU Bed Occupancy,Number Hospitals Reporting Total COVID-19 Admissions,Number Hospitals Reporting Prevalent COVID-19 Hospitalizations,Number Hospitals Reporting Hospitalized COVID-19 ICU Patients,Weekly Average Adult COVID-19 Admissions,Weekly Total Adult COVID-19 Admissions,Weekly Average Pediatric COVID-19 Admissions,Weekly Total Pediatric COVID-19 Admissions,Weekly Average COVID-19 Admissions,Weekly Total COVID-19 Admissions,Weekly Average Influenza Admissions,Weekly Total Influenza Admissions,Weekly Average Prevalent COVID-19 Hospitalizations,Weekly Average Prevalent Influenza Hospitalizations,Weekly Average Hospitalized COVID-19 ICU Patients,Weekly Average Hospitalized Influenza ICU Patients,Weekly Average Inpatient Beds,Weekly Average ICU Beds,Weekly Average Inpatient Beds Occupied,Weekly Average ICU Beds Occupied,Weekly Average Percent Inpatient Bed Occupancy,Weekly Average Percent ICU Bed Occupancy,Weekly Average Percent COVID-19 Inpatient Bed Occupancy,Weekly Average Percent Influenza Inpatient Bed Occupancy,Weekly Average Percent COVID-19 ICU Bed Occupancy,Weekly Average Percent Influenza ICU Bed Occupancy,Percent Adult COVID-19 Admissions,Percent Pediatric COVID-19 Admissions,Percent Hospitals Reporting Adult COVID-19 Admissions,Percent Hospitals Reporting Pediatric COVID-19 Admissions,Percent Hospitals Reporting Influenza Admissions,Percent Hospitals Reporting Prevalent Influenza Hospitalizations,Percent Hospitals Reporting Hospitalized Influenza ICU Patients,Percent Hospitals Reporting Inpatient Beds,Percent Hospitals Reporting ICU Beds,Percent Hospitals Reporting Inpatient Beds Occupied,Percent Hospitals Reporting ICU Beds Occupied,Percent Hospitals Reporting Percent Inpatient Bed Occupancy,Percent Hospitals Reporting Percent ICU Bed Occupancy,Percent Hospitals Reporting Percent COVID-19 Inpatient Bed Occupancy,Percent Hospitals Reporting Percent Influenza Inpatient Bed Occupancy,Percent Hospitals Reporting Percent COVID-19 ICU Bed Occupancy,Percent Hospitals Reporting Percent Influenza ICU Bed Occupancy,Percent Hospitals Reporting Total COVID-19 Admissions,Percent Hospitals Reporting Prevalent COVID-19 Hospitalizations,Percent Hospitals Reporting Hospitalized COVID-19 ICU Patients
2023-01-28,AZ,503,0.92,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,48,336,3,20,51,356,8,55,335,78,48,20,13419,2083,10831,1421,0.81,0.68,0.02,0.01,0.02,0.01,0.94,0.06,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
2023-02-04,AZ,509,0.93,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,47,326,2,17,49,343,9,60,295,52,37,13,13430,2103,10886,1410,0.81,0.67,0.02,0.00,0.02,0.01,0.95,0.05,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
2023-02-11,AZ,508,0.93,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,51,354,2,15,53,369,8,58,274,43,37,13,13515,2108,10937,1404,0.81,0.67,0.02,0.00,0.02,0.01,0.96,0.04,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
2023-02-18,AZ,511,0.94,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,44,310,3,22,47,332,5,37,264,34,44,7,13539,2076,10907,1405,0.81,0.68,0.02,0.00,0.02,0.00,0.93,0.07,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
2023-02-25,AZ,507,0.93,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,56,392,2,17,58,409,6,41,283,36,42,5,13507,2081,11005,1417,0.81,0.68,0.02,0.00,0.02,0.00,0.96,0.04,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
2023-03-04,AZ,512,0.94,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,51,356,2,14,53,370,7,49,288,31,42,6,13507,2097,11070,1421,0.82,0.68,0.02,0.00,0.02,0.00,0.96,0.04,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
2023-03-11,AZ,510,0.93,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,55,387,2,16,58,403,6,42,310,31,41,6,13572,2099,11069,1435,0.82,0.68,0.02,0.00,0.02,0.00,0.96,0.04,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
2023-03-18,AZ,511,0.94,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,46,323,2,17,49,340,8,55,289,35,40,5,13568,2102,10928,1420,0.81,0.68,0.02,0.00,0.02,0.00,0.95,0.05,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
2023-03-25,AZ,510,0.93,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,50,348,2,15,52,363,5,36,302,28,47,4,13519,2092,10903,1386,0.81,0.66,0.02,0.00,0.02,0.00,0.96,0.04,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
2023-04-01,AZ,509,0.93,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,41,289,1,8,42,297,4,25,272,19,41,2,13428,2099,10718,1414,0.80,0.67,0.02,0.00,0.02,0.00,0.97,0.03,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
2023-04-08,AZ,504,0.92,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,41,286,2,12,43,298,6,39,255,25,39,3,13367,2093,10664,1413,0.80,0.68,0.02,0.00,0.02,0.00,0.96,0.04,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
2023-04-15,AZ,508,0.93,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,46,322,1,10,47,332,7,46,266,25,36,5,13398,2075,10720,1369,0.80,0.66,0.02,0.00,0.02,0.00,0.97,0.03,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
2023-04-22,AZ,509,0.93,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,42,297,1,9,44,306,5,37,272,27,37,5,13355,2072,10714,1342,0.80,0.65,0.02,0.00,0.02,0.00,0.97,0.03,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
2023-04-29,AZ,509,0.93,73,73,73,73,73,72,73,72,73,72,73,72,72,73,73,73,73,73,36,251,1,7,37,258,6,41,230,31,35,8,13298,2091,10583,1345,0.80,0.64,0.02,0.00,0.02,0.00,0.97,0.03,0.94,0.94,0.94,0.94,0.94,0.92,0.94,0.92,0.94,0.92,0.94,0.92,0.92,0.94,0.94,0.94,0.94,0.94
2023-05-06,AZ,504,0.92,73,73,73,73,73,72,73,72,73,72,73,72,72,73,73,73,73,73,38,263,1,7,39,270,5,35,233,22,35,5,13199,2066,10463,1337,0.79,0.65,0.02,0.00,0.02,0.00,0.97,0.03,0.94,0.94,0.94,0.94,0.94,0.92,0.94,0.92,0.94,0.92,0.94,0.92,0.92,0.94,0.94,0.94,0.94,0.94
2023-05-13,AZ,503,0.92,72,72,72,72,72,71,72,71,72,71,72,71,71,72,72,72,72,72,34,237,1,5,35,242,8,55,222,21,35,5,13108,2060,10335,1340,0.79,0.65,0.02,0.00,0.02,0.00,0.98,0.02,0.92,0.92,0.92,0.92,0.92,0.91,0.92,0.91,0.92,0.91,0.92,0.91,0.91,0.92,0.92,0.92,0.92,0.92
2023-05-20,AZ,500,0.92,72,72,72,72,72,71,72,71,72,71,72,71,71,72,72,72,72,72,32,223,1,8,33,231,8,55,219,30,41,5,13094,2062,10293,1344,0.79,0.65,0.02,0.00,0.02,0.00,0.97,0.03,0.92,0.92,0.92,0.92,0.92,0.91,0.92,0.91,0.92,0.91,0.92,0.91,0.91,0.92,0.92,0.92,0.92,0.92
2023-05-27,AZ,502,0.92,72,72,72,72,72,71,72,71,72,71,72,71,71,72,72,72,72,72,22,156,1,4,23,160,9,66,164,39,32,8,13154,2064,10353,1344,0.79,0.65,0.01,0.00,0.02,0.00,0.98,0.02,0.92,0.92,0.92,0.92,0.92,0.91,0.92,0.91,0.92,0.91,0.92,0.91,0.91,0.92,0.92,0.92,0.92,0.92
2023-06-03,AZ,504,0.92,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,24,166,1,8,25,174,9,66,140,31,27,7,13107,2044,9918,1305,0.76,0.64,0.01,0.00,0.01,0.00,0.95,0.05,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
2023-06-10,AZ,503,0.92,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,22,152,2,11,23,163,9,60,132,28,23,5,13218,2050,10013,1297,0.76,0.63,0.01,0.00,0.01,0.00,0.93,0.07,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
2023-06-17,AZ,488,0.89,72,72,72,72,72,71,72,71,72,71,72,71,71,72,72,72,72,72,20,140,0,1,20,141,7,48,124,31,24,5,13039,2042,9814,1286,0.75,0.63,0.01,0.00,0.01,0.00,0.99,0.01,0.92,0.92,0.92,0.92,0.92,0.91,0.92,0.91,0.92,0.91,0.92,0.91,0.91,0.92,0.92,0.92,0.92,0.92
2023-06-24,AZ,502,0.92,72,72,72,72,72,71,72,71,72,71,72,71,71,72,72,72,72,72,20,143,1,4,21,147,7,48,116,30,23,7,13109,2035,9910,1311,0.76,0.64,0.01,0.00,0.01,0.00,0.97,0.03,0.92,0.92,0.92,0.92,0.92,0.91,0.92,0.91,0.92,0.91,0.92,0.91,0.91,0.92,0.92,0.92,0.92,0.92
2023-07-01,AZ,504,0.92,72,72,72,72,72,71,72,71,72,71,72,71,71,72,72,72,72,72,20,143,1,4,21,147,4,29,122,24,24,2,13177,2049,9873,1298,0.75,0.63,0.01,0.00,0.01,0.00,0.97,0.03,0.92,0.92,0.92,0.92,0.92,0.91,0.92,0.91,0.92,0.91,0.92,0.91,0.91,0.92,0.92,0.92,0.92,0.92
2023-07-08,AZ,504,0.92,72,72,72,72,72,71,72,71,72,71,72,71,71,72,72,72,72,72,21,150,0,0,21,150,5,34,125,27,16,6,12972,2009,9576,1245,0.74,0.62,0.01,0.00,0.01,0.00,1.00,0.00,0.92,0.92,0.92,0.92,0.92,0.91,0.92,0.91,0.92,0.91,0.92,0.91,0.91,0.92,0.92,0.92,0.92,0.92
2023-07-15,AZ,498,0.91,72,72,72,72,72,71,72,71,72,71,72,71,71,72,72,72,72,72,26,179,1,6,26,185,4,28,149,23,18,8,13060,2008,10023,1300,0.77,0.65,0.01,0.00,0.01,0.00,0.97,0.03,0.92,0.92,0.92,0.92,0.92,0.91,0.92,0.91,0.92,0.91,0.92,0.91,0.91,0.92,0.92,0.92,0.92,0.92
2023-07-22,AZ,491,0.90,72,72,72,72,72,71,72,71,72,71,72,71,71,72,72,72,72,72,19,135,1,9,21,144,2,12,127,17,20,3,12950,2013,9899,1301,0.76,0.65,0.01,0.00,0.01,0.00,0.94,0.06,0.92,0.92,0.92,0.92,0.92,0.91,0.92,0.91,0.92,0.91,0.92,0.91,0.91,0.92,0.92,0.92,0.92,0.92
2023-07-29,AZ,500,0.92,72,72,72,72,72,71,72,71,72,71,72,71,71,72,72,72,72,72,14,101,2,12,16,113,2,17,103,14,12,3,13103,2018,10023,1298,0.76,0.64,0.01,0.00,0.01,0.00,0.89,0.11,0.92,0.92,0.92,0.92,0.92,0.91,0.92,0.91,0.92,0.91,0.92,0.91,0.91,0.92,0.92,0.92,0.92,0.92
2023-08-05,AZ,501,0.92,72,72,72,72,72,71,72,71,72,71,72,71,71,72,72,72,72,72,20,138,1,4,20,142,2,11,107,12,11,4,13141,2043,9989,1307,0.76,0.64,0.01,0.00,0.01,0.00,0.97,0.03,0.92,0.92,0.92,0.92,0.92,0.91,0.92,0.91,0.92,0.91,0.92,0.91,0.91,0.92,0.92,0.92,0.92,0.92
2023-08-12,AZ,498,0.91,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,21,144,0,3,21,147,1,9,109,10,10,3,13189,2026,10081,1274,0.76,0.63,0.01,0.00,0.00,0.00,0.98,0.02,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
2023-08-19,AZ,503,0.92,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,27,191,1,7,28,198,1,6,125,8,12,3,13227,2026,10176,1294,0.77,0.64,0.01,0.00,0.01,0.00,0.96,0.04,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
2023-08-26,AZ,499,0.91,72,72,72,72,72,71,72,71,72,71,72,71,71,72,72,72,72,72,33,231,1,6,34,237,2,17,154,6,14,2,13086,2015,9967,1266,0.76,0.63,0.01,0.00,0.01,0.00,0.97,0.03,0.92,0.92,0.92,0.92,0.92,0.91,0.92,0.91,0.92,0.91,0.92,0.91,0.91,0.92,0.92,0.92,0.92,0.92
2023-09-02,AZ,502,0.92,72,72,72,72,72,71,72,71,72,71,72,71,71,72,72,72,72,72,36,250,1,10,37,260,2,13,174,8,18,1,13140,2037,10070,1310,0.77,0.64,0.01,0.00,0.01,0.00,0.96,0.04,0.92,0.92,0.92,0.92,0.92,0.91,0.92,0.91,0.92,0.91,0.92,0.91,0.91,0.92,0.92,0.92,0.92,0.92
2023-09-09,AZ,501,0.92,73,73,73,73,73,72,73,72,73,72,73,72,72,73,73,73,73,73,34,236,2,13,36,249,1,8,180,7,23,1,13186,2036,10058,1297,0.76,0.64,0.01,0.00,0.01,0.00,0.95,0.05,0.94,0.94,0.94,0.94,0.94,0.92,0.94,0.92,0.94,0.92,0.94,0.92,0.92,0.94,0.94,0.94,0.94,0.94
2023-09-16,AZ,506,0.93,74,73,74,74,74,73,74,73,73,73,73,72,72,73,73,74,74,74,37,262,0,3,38,265,1,10,188,5,25,2,13217,2064,10188,1316,0.77,0.64,0.01,0.00,0.01,0.00,0.99,0.01,0.95,0.94,0.95,0.95,0.95,0.94,0.95,0.94,0.94,0.94,0.94,0.92,0.92,0.94,0.94,0.95,0.95,0.95
2023-09-23,AZ,504,0.92,74,73,74,74,74,72,73,72,73,72,73,72,72,73,73,74,74,74,32,223,2,12,34,235,1,9,183,4,25,1,13112,2053,10160,1273,0.77,0.62,0.01,0.00,0.01,0.00,0.95,0.05,0.95,0.94,0.95,0.95,0.95,0.92,0.94,0.92,0.94,0.92,0.94,0.92,0.92,0.94,0.94,0.95,0.95,0.95
2023-09-30,AZ,502,0.92,73,73,73,73,73,72,73,72,73,72,73,72,72,73,73,73,73,73,40,283,1,6,41,289,3,21,182,7,26,2,13041,2049,9980,1287,0.76,0.63,0.01,0.00,0.01,0.00,0.98,0.02,0.94,0.94,0.94,0.94,0.94,0.92,0.94,0.92,0.94,0.92,0.94,0.92,0.92,0.94,0.94,0.94,0.94,0.94
2023-10-07,AZ,500,0.92,72,72,72,72,72,71,72,71,72,71,72,71,71,72,72,72,72,72,42,292,3,18,44,310,2,16,214,7,22,2,13089,2031,9909,1245,0.76,0.61,0.02,0.00,0.01,0.00,0.94,0.06,0.92,0.92,0.92,0.92,0.92,0.91,0.92,0.91,0.92,0.91,0.92,0.91,0.91,0.92,0.92,0.92,0.92,0.92
2023-10-14,AZ,499,0.91,73,73,73,73,73,72,73,72,73,72,73,72,72,73,73,73,73,73,48,333,1,9,49,342,3,21,267,9,37,3,13063,2034,10059,1263,0.77,0.62,0.02,0.00,0.02,0.00,0.97,0.03,0.94,0.94,0.94,0.94,0.94,0.92,0.94,0.92,0.94,0.92,0.94,0.92,0.92,0.94,0.94,0.94,0.94,0.94
2023-10-21,AZ,499,0.91,72,72,72,72,72,71,72,71,72,71,72,71,71,72,72,72,72,72,55,384,2,15,57,399,7,52,276,21,34,4,13124,2052,9916,1259,0.76,0.61,0.02,0.00,0.02,0.00,0.96,0.04,0.92,0.92,0.92,0.92,0.92,0.91,0.92,0.91,0.92,0.91,0.92,0.91,0.91,0.92,0.92,0.92,0.92,0.92
2023-10-28,AZ,503,0.92,74,74,74,74,74,73,74,73,74,73,74,73,73,74,74,74,74,74,51,356,2,15,53,371,7,49,271,26,33,6,13182,2077,10040,1310,0.76,0.63,0.02,0.00,0.02,0.00,0.96,0.04,0.95,0.95,0.95,0.95,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.94,0.95,0.95,0.95,0.95,0.95
2023-11-04,AZ,506,0.93,73,73,73,73,73,72,73,72,73,72,73,72,72,73,73,73,73,73,47,330,2,17,50,347,7,50,260,25,31,6,13133,2071,9997,1356,0.76,0.65,0.02,0.00,0.01,0.00,0.95,0.05,0.94,0.94,0.94,0.94,0.94,0.92,0.94,0.92,0.94,0.92,0.94,0.92,0.92,0.94,0.94,0.94,0.94,0.94
